timestamp,frame_id,product_id,variant,sensor_source,sensor_name,component,rpm,torque_nm,air_temp_c,process_temp_c,temp_diff_c,tool_wear_min,frequency_hz,decibels,is_anomaly,failure_type
2026-09-07T08:02:08Z,129,UNIT-0129,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1408.13,37.97,26.8,36.3,10.67,28,255.82,59.68,0,normal
2026-09-07T08:02:09Z,130,UNIT-0130,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1635.39,43.11,26.28,36.68,10.36,155,325.28,62.21,0,normal
2026-09-07T08:02:10Z,131,UNIT-0131,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1399.51,39.28,25.64,35.38,10.17,176,282.22,61.96,0,normal
2026-09-07T08:02:11Z,132,UNIT-0132,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1402.36,50.12,27.79,38.71,10.98,190,285.6,60.93,0,normal
2026-09-07T08:02:12Z,133,UNIT-0133,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1640.82,44.33,24.83,35.34,9.8,55,307.67,62.95,0,normal
2026-09-07T08:02:13Z,134,UNIT-0134,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1404.19,40.03,27.3,37.43,10.58,154,275.46,60.64,0,normal
2026-09-07T08:02:14Z,135,UNIT-0135,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1520.17,51.15,27.2,37.33,10.46,66,308.54,60.37,0,normal
2026-09-07T08:02:15Z,136,UNIT-0136,M,SENSOR_POWER_INVERTER,HV Battery Monitor,HV Battery Pack,2395.09,12.87,25.28,35.38,10.1,64,841.92,71.21,1,power_failure
2026-09-07T08:02:16Z,137,UNIT-0137,M,SENSOR_POWER_INVERTER,HV Battery Monitor,HV Battery Pack,2395.09,12.88,25.22,35.4,10.18,64,842.03,71.29,1,power_failure
2026-09-07T08:02:17Z,138,UNIT-0138,M,SENSOR_POWER_INVERTER,HV Battery Monitor,HV Battery Pack,2395.02,12.86,25.21,35.46,10.25,64,842.08,71.18,1,power_failure
2026-09-07T08:02:18Z,139,UNIT-0139,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1395.33,37.61,27.34,38.2,10.66,87,279.98,62.42,0,normal
2026-09-07T08:02:19Z,140,UNIT-0140,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1795.65,39.88,26.6,37.19,10.11,136,336.47,61.13,0,normal
2026-09-07T08:02:20Z,141,UNIT-0141,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2276.24,50.63,25.48,35.12,10.1,114,439.9,64.73,0,normal
2026-09-07T08:02:21Z,142,UNIT-0142,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2073.95,41.82,27.93,38.19,10.85,103,453.98,63.79,0,normal
2026-09-07T08:02:22Z,143,UNIT-0143,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1387.76,51.42,26.37,37.22,10.95,75,277.23,59.6,0,normal
2026-09-07T08:02:23Z,144,UNIT-0144,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1403.94,42.11,27.21,37.09,10.59,123,274.72,61.44,0,normal
2026-09-07T08:02:24Z,145,UNIT-0145,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1669.46,48.73,26.83,37.16,10.42,52,338.5,62.32,0,normal
2026-09-07T08:02:25Z,146,UNIT-0146,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2133.02,35.85,25.04,34.93,10.57,141,416.3,61.59,0,normal
2026-09-07T08:02:26Z,147,UNIT-0147,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1670.84,45.14,26.2,36.98,10.26,145,341.13,62.33,0,normal
2026-09-07T08:02:27Z,148,UNIT-0148,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2325.41,50.19,26.62,36.91,10.4,87,462.93,65.74,0,normal
2026-09-07T08:02:28Z,149,UNIT-0149,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2067.23,47.0,25.45,35.87,10.73,82,408.94,64.97,0,normal
2026-09-07T08:02:29Z,150,UNIT-0150,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2105.11,52.24,27.09,37.54,10.6,35,447.76,64.0,0,normal
2026-09-07T08:02:30Z,151,UNIT-0151,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2109.25,40.71,25.3,36.31,10.66,194,413.99,64.8,0,normal
2026-09-07T08:02:31Z,152,UNIT-0152,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1678.62,49.2,26.37,36.59,10.54,145,328.4,61.8,0,normal
2026-09-07T08:02:32Z,153,UNIT-0153,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1769.69,50.34,27.53,38.45,10.71,94,331.93,65.24,0,normal
2026-09-07T08:02:33Z,154,UNIT-0154,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1620.35,52.17,26.3,35.91,9.71,177,326.02,61.58,0,normal
2026-09-07T08:02:34Z,155,UNIT-0155,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1811.01,38.47,26.79,36.54,9.51,160,388.8,60.08,0,normal
2026-09-07T08:02:35Z,156,UNIT-0156,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1673.12,45.05,27.68,36.74,9.63,166,330.08,64.09,0,normal
2026-09-07T08:02:36Z,157,UNIT-0157,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1403.81,50.73,26.19,35.62,10.24,94,309.53,60.91,0,normal
2026-09-07T08:02:37Z,158,UNIT-0158,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1775.7,50.1,24.66,34.72,10.26,89,355.93,62.72,0,normal
2026-09-07T08:02:38Z,159,UNIT-0159,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2101.28,45.63,25.25,35.05,10.42,183,420.23,64.14,0,normal
2026-09-07T08:02:39Z,160,UNIT-0160,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1533.55,35.05,25.81,36.1,10.17,88,308.09,59.18,0,normal
2026-09-07T08:02:40Z,161,UNIT-0161,M,SENSOR_POWER_STEERING,EPS Torque & Current Transducer,Electric Power Steering,1547.46,56.83,25.0,36.03,11.03,39,2437.96,75.22,1,steering_response_failure
2026-09-07T08:02:41Z,162,UNIT-0162,M,SENSOR_POWER_STEERING,EPS Torque & Current Transducer,Electric Power Steering,1547.58,56.81,25.02,35.89,10.87,39,2437.93,75.35,1,steering_response_failure
2026-09-07T08:02:42Z,163,UNIT-0163,M,SENSOR_POWER_STEERING,EPS Torque & Current Transducer,Electric Power Steering,1547.52,56.83,25.01,35.94,10.93,39,2438.03,75.24,1,steering_response_failure
2026-09-07T08:02:43Z,164,UNIT-0164,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1494.35,47.07,25.83,37.04,10.68,154,302.07,62.78,0,normal
2026-09-07T08:02:44Z,165,UNIT-0165,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1495.13,38.66,27.4,37.16,10.16,194,292.59,61.09,0,normal
2026-09-07T08:02:45Z,166,UNIT-0166,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1413.77,45.15,26.04,36.25,9.96,25,263.77,63.53,0,normal
2026-09-07T08:02:46Z,167,UNIT-0167,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1426.79,52.23,25.83,36.55,9.93,66,287.38,63.93,0,normal
2026-09-07T08:02:47Z,168,UNIT-0168,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1772.54,43.25,26.43,36.49,10.49,158,361.83,64.15,0,normal
2026-09-07T08:02:48Z,169,UNIT-0169,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1385.86,51.18,25.66,37.11,10.58,128,287.63,62.22,0,normal
2026-09-07T08:02:49Z,170,UNIT-0170,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2308.64,42.57,26.98,38.18,10.83,24,438.12,61.26,0,normal
2026-09-07T08:02:50Z,171,UNIT-0171,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1780.86,40.74,25.23,36.06,10.8,34,355.02,64.21,0,normal
2026-09-07T08:02:51Z,172,UNIT-0172,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1523.45,41.05,25.16,34.96,10.49,76,305.87,60.74,0,normal
2026-09-07T08:02:52Z,173,UNIT-0173,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1380.36,51.17,27.6,37.79,10.51,154,282.23,61.41,0,normal
2026-09-07T08:02:53Z,174,UNIT-0174,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2266.34,37.72,25.58,35.68,9.59,125,498.91,64.18,0,normal
2026-09-07T08:02:54Z,175,UNIT-0175,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1420.92,43.74,27.27,36.89,9.58,116,288.59,61.65,0,normal
2026-09-07T08:02:55Z,176,UNIT-0176,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1682.97,40.8,26.95,37.2,9.82,68,338.2,61.5,0,normal
2026-09-07T08:02:56Z,177,UNIT-0177,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2101.08,41.14,24.94,36.23,10.2,186,413.14,63.05,0,normal
2026-09-07T08:02:57Z,178,UNIT-0178,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1523.24,42.14,25.97,35.79,10.34,76,304.17,59.25,0,normal
2026-09-07T08:02:58Z,179,UNIT-0179,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2099.04,50.0,26.25,36.42,10.48,195,423.13,64.32,0,normal
2026-09-07T08:02:59Z,180,UNIT-0180,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1521.46,48.49,25.52,37.31,10.88,158,308.99,62.15,0,normal
2026-09-07T08:03:00Z,181,UNIT-0181,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1493.28,49.89,25.63,36.35,10.56,22,297.36,60.9,0,normal
2026-09-07T08:03:01Z,182,UNIT-0182,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2100.19,45.36,24.47,35.44,10.29,90,407.88,63.75,0,normal
2026-09-07T08:03:02Z,183,UNIT-0183,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2089.34,38.17,25.14,36.06,10.29,110,399.44,62.76,0,normal
2026-09-07T08:03:03Z,184,UNIT-0184,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1398.66,46.84,27.29,37.08,10.64,43,285.74,61.55,0,normal
2026-09-07T08:03:04Z,185,UNIT-0185,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1676.48,45.57,27.15,36.38,9.64,155,361.51,61.75,0,normal
2026-09-07T08:03:05Z,186,UNIT-0186,M,SENSOR_TIRE_PRESSURE,TPMS & Wheel Speed Sensor,Front Left Wheel & Tire,1847.46,48.56,26.46,36.84,10.38,109,2771.9,78.14,1,tire_pressure_loss
2026-09-07T08:03:06Z,187,UNIT-0187,M,SENSOR_TIRE_PRESSURE,TPMS & Wheel Speed Sensor,Front Left Wheel & Tire,1847.43,48.61,26.49,36.99,10.5,109,2772.01,78.21,1,tire_pressure_loss
2026-09-07T08:03:07Z,188,UNIT-0188,M,SENSOR_TIRE_PRESSURE,TPMS & Wheel Speed Sensor,Front Left Wheel & Tire,1847.57,48.59,26.43,36.88,10.45,109,2772.06,78.24,1,tire_pressure_loss
2026-09-07T08:03:08Z,189,UNIT-0189,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1405.89,44.31,27.53,37.7,9.58,131,264.62,60.32,0,normal
2026-09-07T08:03:09Z,190,UNIT-0190,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1791.37,44.57,25.36,36.11,10.91,130,332.58,62.12,0,normal
2026-09-07T08:03:10Z,191,UNIT-0191,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1831.89,47.23,26.68,36.42,10.61,101,339.77,61.43,0,normal
2026-09-07T08:03:11Z,192,UNIT-0192,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2123.89,45.86,25.22,35.14,9.54,110,433.99,64.27,0,normal
2026-09-07T08:03:12Z,193,UNIT-0193,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2080.59,49.78,27.05,37.29,10.36,63,417.82,62.59,0,normal
2026-09-07T08:03:13Z,194,UNIT-0194,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1377.99,41.29,27.82,37.66,10.58,146,287.21,60.83,0,normal
2026-09-07T08:03:14Z,195,UNIT-0195,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1638.16,44.2,25.48,36.26,10.74,186,365.21,61.94,0,normal
2026-09-07T08:03:15Z,196,UNIT-0196,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1668.87,47.37,26.85,36.9,10.95,82,339.06,61.01,0,normal
2026-09-07T08:03:16Z,197,UNIT-0197,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2116.2,37.13,27.0,37.46,10.91,73,417.47,62.03,0,normal
2026-09-07T08:03:17Z,198,UNIT-0198,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1518.74,39.8,24.97,35.69,10.13,116,292.5,62.71,0,normal
2026-09-07T08:03:18Z,199,UNIT-0199,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1660.87,46.28,27.06,37.42,10.39,41,318.96,61.96,0,normal
2026-09-07T08:03:19Z,200,UNIT-0200,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1653.83,52.03,25.5,35.13,9.52,86,317.72,64.06,0,normal
2026-09-07T08:03:20Z,201,UNIT-0201,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2261.9,44.88,25.77,34.86,9.54,46,444.71,65.84,0,normal
2026-09-07T08:03:21Z,202,UNIT-0202,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2126.06,42.72,26.29,36.3,10.16,135,420.11,61.76,0,normal
2026-09-07T08:03:22Z,203,UNIT-0203,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2327.39,40.21,24.71,34.98,9.74,163,452.33,63.8,0,normal
2026-09-07T08:03:23Z,204,UNIT-0204,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1538.77,42.06,25.38,35.82,9.51,74,283.05,61.87,0,normal
2026-09-07T08:03:24Z,205,UNIT-0205,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1792.26,36.95,26.36,36.68,10.23,183,340.96,61.73,0,normal
2026-09-07T08:03:25Z,206,UNIT-0206,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1629.08,51.29,26.28,36.66,10.51,100,303.3,61.91,0,normal
2026-09-07T08:03:26Z,207,UNIT-0207,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1498.13,43.3,26.06,36.33,10.88,64,301.88,60.39,0,normal
2026-09-07T08:03:27Z,208,UNIT-0208,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1514.87,39.92,25.64,35.39,10.34,187,289.55,62.24,0,normal
2026-09-07T08:03:28Z,209,UNIT-0209,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1649.69,36.55,25.25,34.78,9.93,137,334.03,63.12,0,normal
2026-09-07T08:03:29Z,210,UNIT-0210,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2119.82,49.62,24.38,35.73,10.58,159,389.58,63.1,0,normal
2026-09-07T08:03:30Z,211,UNIT-0211,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1410.59,43.96,27.6,38.04,10.66,80,271.52,62.61,0,normal
2026-09-07T08:03:31Z,212,UNIT-0212,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1532.41,48.27,25.97,37.03,10.3,172,320.44,62.14,0,normal
2026-09-07T08:03:32Z,213,UNIT-0213,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1379.11,39.01,26.48,37.18,10.12,35,309.54,62.35,0,normal
2026-09-07T08:03:33Z,214,UNIT-0214,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2312.29,43.25,24.52,35.4,10.45,180,446.47,64.61,0,normal
2026-09-07T08:03:34Z,215,UNIT-0215,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1660.83,42.91,25.51,36.39,10.37,43,329.63,61.63,0,normal
2026-09-07T08:03:35Z,216,UNIT-0216,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1519.11,43.5,25.65,34.75,9.93,160,294.8,62.5,0,normal
2026-09-07T08:03:36Z,217,UNIT-0217,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1778.57,36.67,26.89,37.25,9.74,136,328.41,63.99,0,normal
2026-09-07T08:03:37Z,218,UNIT-0218,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1643.16,37.06,25.79,34.83,9.62,190,351.58,60.69,0,normal
2026-09-07T08:03:38Z,219,UNIT-0219,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1410.95,40.16,25.22,35.02,10.39,152,276.64,58.28,0,normal
2026-09-07T08:03:39Z,220,UNIT-0220,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1819.69,38.0,26.52,37.29,9.65,114,361.8,60.57,0,normal
2026-09-07T08:03:40Z,221,UNIT-0221,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1395.06,46.28,25.35,34.44,10.03,74,273.71,61.01,0,normal
2026-09-07T08:03:41Z,222,UNIT-0222,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2078.85,47.97,25.78,35.39,10.14,55,427.99,62.98,0,normal
2026-09-07T08:03:42Z,223,UNIT-0223,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2259.02,51.21,25.57,35.52,10.41,68,451.7,64.0,0,normal
2026-09-07T08:03:43Z,224,UNIT-0224,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2130.31,37.29,27.02,36.95,9.52,112,448.89,62.52,0,normal
2026-09-07T08:03:44Z,225,UNIT-0225,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1394.29,35.8,24.91,34.97,9.89,30,294.63,61.46,0,normal
2026-09-07T08:03:45Z,226,UNIT-0226,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2343.64,43.66,26.17,36.39,9.92,99,454.87,65.59,0,normal
2026-09-07T08:03:46Z,227,UNIT-0227,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2293.97,36.95,26.71,36.91,10.59,81,452.99,62.39,0,normal
2026-09-07T08:03:47Z,228,UNIT-0228,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1415.85,36.68,24.58,33.91,9.52,147,306.48,59.84,0,normal
2026-09-07T08:03:48Z,229,UNIT-0229,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1426.6,48.71,24.58,35.31,10.71,89,268.51,61.98,0,normal
2026-09-07T08:03:49Z,230,UNIT-0230,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1534.64,40.63,25.63,34.24,9.65,166,296.88,59.87,0,normal
2026-09-07T08:03:50Z,231,UNIT-0231,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1514.91,39.38,27.13,36.31,9.55,187,296.97,60.5,0,normal
2026-09-07T08:03:51Z,232,UNIT-0232,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1387.81,39.67,26.73,37.97,10.97,122,249.87,59.87,0,normal
2026-09-07T08:03:52Z,233,UNIT-0233,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2122.9,47.66,27.15,36.96,9.86,114,412.9,62.54,0,normal
2026-09-07T08:03:53Z,234,UNIT-0234,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1811.33,37.14,26.36,36.0,10.45,22,379.13,59.37,0,normal
2026-09-07T08:03:54Z,235,UNIT-0235,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1828.6,51.44,27.64,36.94,9.71,91,360.01,63.53,0,normal
2026-09-07T08:03:55Z,236,UNIT-0236,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1426.0,43.39,26.16,36.23,10.09,171,291.2,61.59,0,normal
2026-09-07T08:03:56Z,237,UNIT-0237,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,2264.03,40.24,25.81,35.44,9.85,71,428.51,63.94,0,normal
2026-09-07T08:03:57Z,238,UNIT-0238,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1539.84,43.74,25.41,37.16,10.78,43,285.3,61.08,0,normal
2026-09-07T08:03:58Z,239,UNIT-0239,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1491.49,51.2,25.64,35.61,9.57,96,287.04,63.9,0,normal
2026-09-07T08:03:59Z,240,UNIT-0240,M,SENSOR_TELEMETRY_BUS,Standard Vehicle Telemetry Bus,All Systems Nominal,1512.23,38.24,24.83,35.47,10.67,76,282.23,62.67,0,normal
